Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f4701a8f074b8942352932,5fbc1e05d509f10a309e796b,APPROVED,Not Applicable,2024-09-25T20:18:38.950000Z,2024-09-25T20:39:10.377000Z,2024-09-25T20:39:14.138000Z,2024-09-25T20:39:11.724069Z,1232.0,C1BTHULB,573,South Asian,Undergraduate degree (BA/BSc/other),24,Female,Asian,United States,United States,Vietnam,Vietnamese,Yes,Full-Time
66f4702ae94d7bd62087125d,6612a67ee493f43db1d23c08,APPROVED,Not Applicable,2024-09-25T20:19:08.599000Z,2024-09-25T20:33:38.446000Z,2024-09-25T20:36:14.080000Z,2024-09-25T20:34:02.765149Z,870.0,C1BTHULB,254,Mixed,Undergraduate degree (BA/BSc/other),26,Male,Mixed,United States,United States,United States,English,No,Full-Time
66f47033a04579c1b27c16d1,66f345d99f77fd011b0d1e10,APPROVED,Not Applicable,2024-09-25T20:19:19.521000Z,2024-09-25T20:45:24.757000Z,2024-09-25T20:45:47.962000Z,2024-09-25T20:47:08.614067Z,1566.0,C1BTHULB,6,White,Graduate degree (MA/MSc/MPhil/other),24,Female,White,United States,United States,United States,English,No,Full-Time
66f4703bccf47d6a617c181b,666f2488909bc0331b8563e6,APPROVED,Not Applicable,2024-09-25T20:19:10.521000Z,2024-09-25T20:39:48.238000Z,2024-09-25T20:39:50.429000Z,2024-09-25T20:39:51.504577Z,1238.0,C1BTHULB,220,White,Undergraduate degree (BA/BSc/other),25,Female,White,United States,United States,United States,English,Yes,Other
66f4703e0de5ec83a7a86faa,66c75d4ae3999dd3a6ebfb2b,APPROVED,Not Applicable,2024-09-25T20:19:16.224000Z,2024-09-25T20:33:35.105000Z,2024-09-25T20:36:10.015000Z,2024-09-25T20:33:59.880781Z,859.0,C1BTHULB,59,White,Technical/community college,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66f4703fd69118a065268953,66afa64501dab5fc8e5af98c,APPROVED,Not Applicable,2024-09-25T20:19:17.525000Z,2024-09-25T20:37:28.076000Z,2024-09-25T20:37:28.908000Z,2024-09-25T20:37:28.790740Z,1091.0,C1BTHULB,11,Black/African American,Graduate degree (MA/MSc/MPhil/other),29,Male,Black,United States,United States,United States,English,Yes,Full-Time
66f47050815a5098500fe568,610971868fe9338237d6b193,APPROVED,Not Applicable,2024-09-25T20:19:33.791000Z,2024-09-25T20:42:37.841000Z,2024-09-25T20:45:05.026000Z,2024-09-25T20:45:10.352240Z,1385.0,C1BTHULB,657,East Asian,Undergraduate degree (BA/BSc/other),38,Female,Asian,United States,United States,Philippines,English,DATA_EXPIRED,DATA_EXPIRED
66f47072c5b3eecdd861f162,6598a694e91b332d5e90d9a6,APPROVED,Not Applicable,2024-09-25T20:20:08.682000Z,2024-09-25T20:44:24.623000Z,2024-09-25T20:45:31.389000Z,2024-09-25T20:46:27.843418Z,1456.0,C1BTHULB,73,White,Undergraduate degree (BA/BSc/other),72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f47072da3b30a6c26c0115,5c7dcd11f066ff001568e56a,APPROVED,Not Applicable,2024-09-25T20:20:11.015000Z,2024-09-25T20:36:34.408000Z,2024-09-25T20:36:41.845000Z,2024-09-25T20:36:49.358668Z,984.0,C1BTHULB,1385,White,Undergraduate degree (BA/BSc/other),31,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66f47076c1d1fd223d1ead7e,66ed4ad69a1dfd682aaa0fbd,APPROVED,Not Applicable,2024-09-25T20:20:16.364000Z,2024-09-25T20:31:31.238000Z,2024-09-25T20:31:32.324000Z,2024-09-25T20:32:10.772474Z,675.0,C1BTHULB,3,White,Technical/community college,49,Female,White,United States,United States,United States,English,No,Part-Time
