Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
679bbbb239915e3369ef5768,6768c93ee44f7da6a168e863,APPROVED,Not Applicable,2025-01-30T17:50:00.802000Z,2025-01-30T18:00:48.083000Z,2025-01-30T18:00:49.774000Z,2025-01-30T18:00:49.466033Z,648.0,C1BTHULB,53,South Asian,Graduate degree (MA/MSc/MPhil/other),38,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
679bbbb369eb7ee606c9b9f1,5c65b3d45416680001bed9fa,APPROVED,Not Applicable,2025-01-30T17:49:44.733000Z,2025-01-30T18:04:35.968000Z,2025-01-30T18:04:37.546000Z,2025-01-30T18:04:36.980564Z,892.0,C1BTHULB,5449,White,Technical/community college,59,Male,White,United States,United States,United States,English,No,Part-Time
679bbbb451b4f582d1ca9862,61080eaae202b0ef135056a5,APPROVED,Not Applicable,2025-01-30T17:49:46.215000Z,2025-01-30T17:59:34.962000Z,2025-01-30T17:59:41.704000Z,2025-01-30T17:59:57.755044Z,589.0,C1BTHULB,1579,Mixed,Secondary education (e.g. GED/GCSE),26,Female,Mixed,United States,United States,United States,English,No,Full-Time
679bbbbd5b8f27e58ca07cf0,640e4ddaf9f67c6c8ea4936b,APPROVED,Not Applicable,2025-01-30T17:50:04.551000Z,2025-01-30T18:08:46.797000Z,2025-01-30T18:09:43.443000Z,2025-01-30T18:09:49.836404Z,1123.0,C1BTHULB,3777,White,Secondary education (e.g. GED/GCSE),67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
679bbbbed12b7c3a62baed8c,6730202dcb4ba16a3665fd44,APPROVED,Not Applicable,2025-01-30T17:49:59.074000Z,2025-01-30T18:02:33.800000Z,2025-01-30T18:02:36.035000Z,2025-01-30T18:02:34.653437Z,755.0,C1BTHULB,320,Mixed,Undergraduate degree (BA/BSc/other),51,Female,White,United States,United States,United States,Armenian,No,Part-Time
679bbbc4919b515658b57f7d,67489ac0f4d8c6b4bb65132a,APPROVED,Not Applicable,2025-01-30T17:50:00.895000Z,2025-01-30T17:54:25.033000Z,2025-01-30T18:38:25.180000Z,2025-01-30T17:54:25.778559Z,265.0,C1BTHULB,118,Mixed,Undergraduate degree (BA/BSc/other),24,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
679bbbca060f78cfea964119,603470186bba1c26a354c27e,APPROVED,Not Applicable,2025-01-30T17:50:12.711000Z,2025-01-30T18:01:23.963000Z,2025-01-30T18:01:26.027000Z,2025-01-30T18:01:24.815677Z,672.0,C1BTHULB,4989,White,No formal qualifications,29,Female,White,United States,United States,United States,English,No,Other
679bbbca0a54495e6381dac7,6683b31d16dd162d502a8b00,APPROVED,Not Applicable,2025-01-30T17:50:34.753000Z,2025-01-30T18:13:47.381000Z,2025-01-30T18:13:51.472000Z,2025-01-30T18:13:48.498727Z,1393.0,C1BTHULB,797,Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),27,Male,White,United Kingdom,United States,United States,English,Yes,Full-Time
679bbbe1261d852706dc571c,665f267c82361fbb9f0bc2d9,APPROVED,Not Applicable,2025-01-30T17:50:31.078000Z,2025-01-30T17:58:47.230000Z,2025-01-30T17:59:30.653000Z,2025-01-30T17:59:42.173110Z,497.0,C1BTHULB,728,South East Asian,Technical/community college,32,Male,Asian,United States,United States,United States,English,No,Full-Time
679bbbe541f0ff190ba8aa4e,664a8a478bcc9925b4c045e2,APPROVED,Not Applicable,2025-01-30T17:50:35.155000Z,2025-01-30T18:08:32.273000Z,2025-01-30T18:09:33.285000Z,2025-01-30T18:09:33.199201Z,1078.0,C1BTHULB,11,White,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,Yes,Full-Time
