Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f4a10cab0fc3f40afcf48a,66c087a860a053225c5fef05,RETURNED,Not Applicable,2024-09-25T23:48:43.119000Z,,,,,,206,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a15e0f6050058416c865,56c1adc20aab29000c7d556a,RETURNED,Not Applicable,2024-09-25T23:48:56.951000Z,,,,,,1676,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a15f9c0988cc80b0bd68,660d619f39d061875f78ac8c,RETURNED,Not Applicable,2024-09-25T23:49:02.021000Z,,,,,,197,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a1608ba5e9dcaba23d0c,667dda3a095d3b831549ad00,RETURNED,Not Applicable,2024-09-25T23:49:05.892000Z,,,,,,55,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a18e825530fcb569c701,66d3599add60ef696eeecdc5,TIMED-OUT,Not Applicable,2024-09-25T23:49:41.577000Z,,,,1193296.0,,65,East Asian,Graduate degree (MA/MSc/MPhil/other),25,Female,Asian,China,United States,United States,English,No,Full-Time
66f4a1a34939ca6040a88f99,66635646a7a1d8a178001236,RETURNED,Not Applicable,2024-09-25T23:56:06.849000Z,,,,,,266,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a1c536b5c8271f534e59,65c14eb17b368ee1ed773e03,RETURNED,Not Applicable,2024-09-25T23:50:35.388000Z,,,,,,506,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a1d9bfbe7882ba822218,5b5e33c1ba7ec90001fea28f,RETURNED,Not Applicable,2024-09-25T23:50:57.472000Z,,,,,,1100,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a1e7bc6d6c7fd6f8bc75,662957e42567ec44f34bbeed,RETURNED,Not Applicable,2024-09-25T23:51:08.850000Z,,,,,,426,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a22b825530fcb569c71a,60fd738c235e974993ad455c,RETURNED,Not Applicable,2024-09-25T23:54:00.216000Z,,,,,,212,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f4a279fe9a853f0934c932,6671bcef7ab0a97950b67ed7,RETURNED,Not Applicable,2024-09-25T23:53:35.476000Z,,,,,,335,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
